code_experimentation,debitCO2_g,elapsedtime_s
PR06-01-23F02,0.180817,746400
PR06-01-23F02,0.174295,747600
PR06-01-23F02,0.17267,748800
PR06-01-23F02,0.170939,750000
PR06-01-23F02,0.176011,751200
PR06-01-23F02,0.170042,752400
PR06-01-23F02,0.170212,753600
PR06-01-23F02,0.167721,754800
PR06-01-23F02,0.165915,756000
PR06-01-23F02,0.170753,757200
PR06-01-23F02,0.168875,758400
PR06-01-23F02,0.164518,759600
PR06-01-23F02,0.16829,760860
PR06-01-23F02,0.162898,762060
PR06-01-23F02,0.160942,763260
PR06-01-23F02,0.159294,764460
PR06-01-23F02,0.166306,765660
PR06-01-23F02,0.160399,766860
PR06-01-23F02,0.158299,768060
PR06-01-23F02,0.15625,769260
PR06-01-23F02,0.155389,770460
PR06-01-23F02,0.153993,771720
PR06-01-23F02,0.152067,772920
PR06-01-23F02,0.163024,774120
PR06-01-23F02,0.15535,775320
PR06-01-23F02,0.158194,777240
PR06-01-23F02,0.146137,779100
PR06-01-23F02,0.144801,780300
PR06-01-23F02,0.153654,781500
PR06-01-23F02,0.152726,782760
PR06-01-23F02,0.153111,783960
PR06-01-23F02,0.148206,785160
PR06-01-23F02,0.144377,786360
PR06-01-23F02,0.149647,787560
PR06-01-23F02,0.145758,788760
PR06-01-23F02,0.149516,789960
PR06-01-23F02,0.1442,791160
PR06-01-23F02,0.147191,792360
PR06-01-23F02,0.14437,793560
PR06-01-23F02,0.142028,794820
PR06-01-23F02,0.143625,796020
PR06-01-23F02,0.143934,797220
PR06-01-23F02,0.140297,798420
PR06-01-23F02,0.143935,800640
PR06-01-23F02,0.139953,802200
PR06-01-23F02,0.141954,804060
PR06-01-23F02,0.139947,806940
PR06-01-23F02,0.135703,808140
PR06-01-23F02,0.138172,810780
PR06-01-23F02,0.132636,812640
PR06-01-23F02,0.131015,815100
PR06-01-23F02,0.129001,817380
PR06-01-23F02,0.133698,819000
PR06-01-23F02,0.128894,820200
PR06-01-23F02,0.132392,821400
PR06-01-23F02,0.12678,822600
PR06-01-23F02,0.130477,823800
PR06-01-23F02,0.126855,825060
PR06-01-23F02,0.124354,826260
PR06-01-23F02,0.127298,827640
PR06-01-23F02,0.121589,829680
PR06-01-23F02,0.126358,833040
PR06-01-23F02,0.125869,836040
PR06-01-23F02,0.120157,838260
PR06-01-23F02,0.123933,840600
PR06-01-23F02,0.119221,841800
PR06-01-23F02,0.118445,843000
PR06-01-23F02,0.117277,844260
PR06-01-23F02,0.1152,845460
PR06-01-23F02,0.118841,847500
PR06-01-23F02,0.11194,853680
PR06-01-23F02,0.116404,856560
PR06-01-23F02,0.114941,857760
PR06-01-23F02,0.106662,860820
PR06-01-23F02,0.111402,862200
PR06-01-23F02,0.108216,863580
PR06-01-23F02,0.106204,864780
PR06-01-23F02,0.098981,867180
PR06-01-23F02,0.108996,872100
PR06-01-23F02,0.107174,874260
PR06-01-23F02,0.101906,875460
PR06-01-23F02,0.0996,876840
PR06-01-23F02,0.108256,878040
PR06-01-23F02,0.106591,879240
PR06-01-23F02,0.095171,880440
PR06-01-23F02,0.103378,881640
PR06-01-23F02,0.096428,882840
PR06-01-23F02,0.104815,884040
PR06-01-23F02,0.101872,885300
PR06-01-23F02,0.108292,886500
PR06-01-23F02,0.101066,887700
PR06-01-23F02,0.103025,888900
PR06-01-23F02,0.096732,890100
PR06-01-23F02,0.093901,891300
PR06-01-23F02,0.100158,893580
PR06-01-23F02,0.096293,894780
PR06-01-23F02,0.095806,895980
PR06-01-23F02,0.10038,897240
PR06-01-23F02,0.093634,898440
PR06-01-23F02,0.093873,901380
PR06-01-23F02,0.097997,902580
PR06-01-23F02,0.095738,903780
PR06-01-23F02,0.089407,904980
PR06-01-23F02,0.091542,906180
PR06-01-23F02,0.090936,907440
PR06-01-23F02,0.092406,909000
PR06-01-23F02,0.092057,910200
PR06-01-23F02,0.093087,911400
PR06-01-23F02,0.090532,912600
PR06-01-23F02,0.092799,915360
PR06-01-23F02,0.089261,916560
PR06-01-23F02,0.091025,917940
PR06-01-23F02,0.087991,919140
PR06-01-23F02,0.083291,921180
PR06-01-23F02,0.084582,922860
PR06-01-23F02,0.085433,924120
PR06-01-23F02,0.09155,925860
PR06-01-23F02,0.086469,927120
PR06-01-23F02,0.087977,928320
PR06-01-23F02,0.088701,929520
PR06-01-23F02,0.083694,930720
PR06-01-23F02,0.088332,931920
PR06-01-23F02,0.08391,933120
PR06-01-23F02,0.08356,934320
PR06-01-23F02,0.082327,937260
PR06-01-23F02,0.082299,938460
PR06-01-23F02,0.081759,939660
PR06-01-23F02,0.084767,940860
PR06-01-23F02,0.08178,942060
PR06-01-23F02,0.080511,943320
PR06-01-23F02,0.080423,944520
PR06-01-23F02,0.080447,945720
PR06-01-23F02,0.078352,946920
PR06-01-23F02,0.081325,948120
PR06-01-23F02,0.078288,949320
PR06-01-23F02,0.076573,950940
PR06-01-23F02,0.08026,952140
PR06-01-23F02,0.074192,953340
PR06-01-23F02,0.065771,954540
PR06-01-23F02,0.06926,955740
PR06-01-23F02,0.051129,957000
PR06-01-23F02,0.062307,958200
PR06-01-23F02,0.054956,959400
PR06-01-23F02,0.062834,960600
PR06-01-23F02,0.071166,961800
PR06-01-23F02,0.068418,963000
PR06-01-23F02,0.068662,964200
PR06-01-23F02,0.081482,965460
PR06-01-23F02,0.064632,966660
PR06-01-23F02,0.073272,967860
PR06-01-23F02,0.072455,969060
PR06-01-23F02,0.071309,970260
PR06-01-23F02,0.071637,971460
PR06-01-23F02,0.073269,972660
PR06-01-23F02,0.07292,973860
PR06-01-23F02,0.071008,975060
PR06-01-23F02,0.07712,976260
PR06-01-23F02,0.061613,977460
PR06-01-23F02,0.076985,978720
PR06-01-23F02,0.07475,979920
PR06-01-23F02,0.071514,981120
PR06-01-23F02,0.080467,982320
PR06-01-23F02,0.072508,983520
PR06-01-23F02,0.077348,984720
PR06-01-23F02,0.071421,985920
PR06-01-23F02,0.06974,987180
PR06-01-23F02,0.068139,988380
PR06-01-23F02,0.072615,989580
PR06-01-23F02,0.066201,990780
PR06-01-23F02,0.070914,991980
PR06-01-23F02,0.066491,993180
PR06-01-23F02,0.065711,994380
PR06-01-23F02,0.070829,995640
PR06-01-23F02,0.065548,996840
PR06-01-23F02,0.065114,998040
PR06-01-23F02,0.063756,999240
PR06-01-23F02,0.062971,1000440
PR06-01-23F02,0.063231,1001640
PR06-01-23F02,0.065619,1002900
PR06-01-23F02,0.064523,1004100
PR06-01-23F02,0.059918,1005300
PR06-01-23F02,0.063686,1006500
PR06-01-23F02,0.060415,1007700
PR06-01-23F02,0.061034,1008900
PR06-01-23F02,0.061104,1010100
PR06-01-23F02,0.065885,1011360
PR06-01-23F02,0.064679,1012560
PR06-01-23F02,0.06007,1013760
PR06-01-23F02,0.05967,1014960
PR06-01-23F02,0.058615,1016160
PR06-01-23F02,0.06168,1017360
PR06-01-23F02,0.058678,1018620
PR06-01-23F02,0.063098,1019820
PR06-01-23F02,0.058087,1021020
PR06-01-23F02,0.05748,1022220
PR06-01-23F02,0.056677,1023420
PR06-01-23F02,0.061304,1024620
PR06-01-23F02,0.056621,1025820
PR06-01-23F02,0.05569,1027020
PR06-01-23F02,0.060649,1028220
PR06-01-23F02,0.052196,1029480
PR06-01-23F02,0.055926,1030680
PR06-01-23F02,0.055432,1031880
PR06-01-23F02,0.05667,1033080
PR06-01-23F02,0.054348,1035120
PR06-01-23F02,0.059359,1036320
PR06-01-23F02,0.053729,1037520
PR06-01-23F02,0.058021,1038720
PR06-01-23F02,0.053082,1039920
PR06-01-23F02,0.054983,1041180
PR06-01-23F02,0.05582,1042380
PR06-01-23F02,0.052595,1043580
PR06-01-23F02,0.05513,1044780
PR06-01-23F02,0.051776,1045980
PR06-01-23F02,0.053815,1047180
PR06-01-23F02,0.051518,1048380
PR06-01-23F02,0.049587,1049580
PR06-01-23F02,0.054494,1050780
PR06-01-23F02,0.053479,1051980
PR06-01-23F02,0.049713,1054320
PR06-01-23F02,0.054054,1055520
PR06-01-23F02,0.049784,1056780
PR06-01-23F02,0.050686,1057980
PR06-01-23F02,0.050417,1059180
PR06-01-23F02,0.056135,1060380
PR06-01-23F02,0.049696,1061580
PR06-01-23F02,0.047842,1062780
PR06-01-23F02,0.052803,1063980
PR06-01-23F02,0.046762,1065180
PR06-01-23F02,0.050933,1066380
PR06-01-23F02,0.046575,1067580
PR06-01-23F02,0.046318,1068780
PR06-01-23F02,0.051438,1069980
PR06-01-23F02,0.046477,1071240
PR06-01-23F02,0.046294,1072440
PR06-01-23F02,0.049677,1073640
PR06-01-23F02,0.043662,1074840
PR06-01-23F02,0.044616,1076040
PR06-01-23F02,0.04935,1077240
PR06-01-23F02,0.044801,1078440
PR06-01-23F02,0.043445,1079640
PR06-01-23F02,0.051469,1080900
PR06-01-23F02,0.036047,1082100
PR06-01-23F02,0.043241,1083300
PR06-01-23F02,0.042073,1084500
PR06-01-23F02,0.05211,1085700
PR06-01-23F02,0.031362,1086900
PR06-01-23F02,0.033914,1088100
PR06-01-23F02,0.049793,1089300
PR06-01-23F02,0.032993,1090560
PR06-01-23F02,0.034289,1091760
PR06-01-23F02,0.042133,1092960
PR06-01-23F02,0.035681,1094160
PR06-01-23F02,0.041742,1095360
PR06-01-23F02,0.042409,1096560
PR06-01-23F02,0.042327,1097760
PR06-01-23F02,0.042516,1098960
PR06-01-23F02,0.037857,1100160
PR06-01-23F02,0.038875,1101360
PR06-01-23F02,0.04416,1102560
PR06-01-23F02,0.044877,1103820
PR06-01-23F02,0.039689,1105020
PR06-01-23F02,0.044171,1106220
PR06-01-23F02,0.039225,1107420
PR06-01-23F02,0.044019,1108620
PR06-01-23F02,0.038761,1109820
PR06-01-23F02,0.038002,1111020
PR06-01-23F02,0.038516,1112220
PR06-01-23F02,0.037077,1114740
PR06-01-23F02,0.040772,1115940
PR06-01-23F02,0.03976,1117140
PR06-01-23F02,0.03508,1118340
PR06-01-23F02,0.040094,1119600
PR06-01-23F02,0.040111,1120800
PR06-01-23F02,0.034786,1122000
PR06-01-23F02,0.039498,1123200
PR06-01-23F02,0.035756,1124400
PR06-01-23F02,0.034755,1125600
PR06-01-23F02,0.034479,1126800
PR06-01-23F02,0.040162,1128000
PR06-01-23F02,0.03948,1129200
PR06-01-23F02,0.034335,1130400
PR06-01-23F02,0.038511,1131600
PR06-01-23F02,0.034152,1132800
PR06-01-23F02,0.038911,1134000
PR06-01-23F02,0.034587,1135200
PR06-01-23F02,0.034027,1136400
PR06-01-23F02,0.038978,1137600
PR06-01-23F02,0.036905,1138860
PR06-01-23F02,0.038272,1140060
PR06-01-23F02,0.033274,1141260
PR06-01-23F02,0.033181,1142460
PR06-01-23F02,0.033442,1143840
PR06-01-23F02,0.040192,1145100
PR06-01-23F02,0.032517,1146300
PR06-01-23F02,0.036475,1147500
PR06-01-23F02,0.031651,1148700
PR06-01-23F02,0.036834,1149900
PR06-01-23F02,0.032062,1151100
PR06-01-23F02,0.03175,1152540
PR06-01-23F02,0.037007,1153740
PR06-01-23F02,0.030695,1154940
PR06-01-23F02,0.035947,1156140
PR06-01-23F02,0.030515,1157340
PR06-01-23F02,0.033563,1158540
PR06-01-23F02,0.028935,1159740
PR06-01-23F02,0.033624,1161000
PR06-01-23F02,0.034219,1162200
PR06-01-23F02,0.028254,1163400
PR06-01-23F02,0.033383,1164600
PR06-01-23F02,0.028217,1165800
PR06-01-23F02,0.027867,1167000
PR06-01-23F02,0.03335,1168200
PR06-01-23F02,0.032248,1169400
PR06-01-23F02,0.027455,1170600
PR06-01-23F02,0.033404,1171800
PR06-01-23F02,0.02835,1173240
PR06-01-23F02,0.033594,1174440
PR06-01-23F02,0.026827,1175640
PR06-01-23F02,0.02715,1176900
PR06-01-23F02,0.032492,1178100
PR06-01-23F02,0.026315,1179300
PR06-01-23F02,0.031917,1180500
PR06-01-23F02,0.025934,1181700
PR06-01-23F02,0.031157,1182900
PR06-01-23F02,0.026234,1184160
PR06-01-23F02,0.025768,1185360
PR06-01-23F02,0.030793,1186560
PR06-01-23F02,0.024961,1187760
PR06-01-23F02,0.030509,1188960
PR06-01-23F02,0.029625,1190160
PR06-01-23F02,0.028518,1191360
PR06-01-23F02,0.024062,1192620
PR06-01-23F02,0.024583,1193820
PR06-01-23F02,0.026966,1195020
PR06-01-23F02,0.023481,1196220
PR06-01-23F02,0.04155,1197420
PR06-01-23F02,0.020659,1198620
PR06-01-23F02,0.0199,1200540
PR06-01-23F02,0.020524,1201740
PR06-01-23F02,0.021209,1202940
PR06-01-23F02,0.021512,1204140
PR06-01-23F02,0.026652,1205340
PR06-01-23F02,0.025898,1206540
PR06-01-23F02,0.025568,1207740
PR06-01-23F02,0.015932,1208940
PR06-01-23F02,0.025939,1210140
PR06-01-23F02,0.01947,1211340
PR06-01-23F02,0.022752,1212960
PR06-01-23F02,0.022642,1214160
PR06-01-23F02,0.02239,1215360
PR06-01-23F02,0.023877,1216560
PR06-01-23F02,0.018038,1217760
PR06-01-23F02,0.02506,1218960
PR06-01-23F02,0.019578,1220160
PR06-01-23F02,0.02081,1221420
PR06-01-23F02,0.025758,1222620
PR06-01-23F02,0.023274,1223820
PR06-01-23F02,0.027569,1225020
PR06-01-23F02,0.026436,1226220
PR06-01-23F02,0.026946,1227420
PR06-01-23F02,0.020649,1228620
PR06-01-23F02,0.02184,1229820
PR06-01-23F02,0.022466,1231320
PR06-01-23F02,0.022698,1232520
PR06-01-23F02,0.030762,1233780
PR06-01-23F02,0.020598,1234980
PR06-01-23F02,0.019195,1236180
PR06-01-23F02,0.024218,1237380
PR06-01-23F02,0.020421,1238580
PR06-01-23F02,0.036489,1239780
PR06-01-23F02,0.021423,1240980
PR06-01-23F02,0.017781,1242180
PR06-01-23F02,0.021644,1243440
PR06-01-23F02,0.021871,1244640
PR06-01-23F02,0.038748,1245840
PR06-01-23F02,0.01752,1247040
PR06-01-23F02,0.018318,1248240
PR06-01-23F02,0.018068,1249440
PR06-01-23F02,0.018532,1250640
PR06-01-23F02,0.024146,1251840
PR06-01-23F02,0.023467,1253040
PR06-01-23F02,0.01664,1254240
PR06-01-23F02,0.018534,1255440
PR06-01-23F02,0.019479,1256640
PR06-01-23F02,0.017435,1257840
PR06-01-23F02,0.024075,1259040
PR06-01-23F02,0.017092,1260300
PR06-01-23F02,0.023809,1261500
PR06-01-23F02,0.022361,1262700
PR06-01-23F02,0.018529,1263900
PR06-01-23F02,0.016662,1265100
PR06-01-23F02,0.018085,1266300
PR06-01-23F02,0.025175,1267500
PR06-01-23F02,0.01836,1268700
PR06-01-23F02,0.018585,1269900
PR06-01-23F02,0.024326,1271100
PR06-01-23F02,0.018213,1272300
PR06-01-23F02,0.023885,1273500
PR06-01-23F02,0.028181,1274760
PR06-01-23F02,0.018632,1275960
PR06-01-23F02,0.017472,1277160
PR06-01-23F02,0.018574,1278360
PR06-01-23F02,0.019059,1279560
PR06-01-23F02,0.031573,1280760
PR06-01-23F02,0.017572,1281960
PR06-01-23F02,0.015827,1283220
PR06-01-23F02,0.024007,1284420
PR06-01-23F02,0.01751,1285620
PR06-01-23F02,0.018353,1286820
PR06-01-23F02,0.022926,1288020
PR06-01-23F02,0.017271,1289220
PR06-01-23F02,0.017155,1290420
PR06-01-23F02,0.022734,1291620
PR06-01-23F02,0.022808,1292820
PR06-01-23F02,0.021734,1294080
PR06-01-23F02,0.011482,1295280
PR06-01-23F02,0.016069,1296480
PR06-01-23F02,0.017155,1297680
PR06-01-23F02,0.023999,1298880
PR06-01-23F02,0.016382,1300080
PR06-01-23F02,0.016691,1301820
PR06-01-23F02,0.015814,1303080
PR06-01-23F02,0.02053,1304280
PR06-01-23F02,0.019641,1305480
PR06-01-23F02,0.018017,1306680
PR06-01-23F02,0.011217,1307880
PR06-01-23F02,0.01628,1309080
PR06-01-23F02,0.017395,1310280
PR06-01-23F02,0.012733,1311540
PR06-01-23F03,0.028058,0
PR06-01-23F03,0.026758,1200
PR06-01-23F03,0.008531,2820
PR06-01-23F03,0.002432,5940
PR06-01-23F03,0.001936,8100
PR06-01-23F03,0.01035,9300
PR06-01-23F03,0.010999,10500
PR06-01-23F03,0.011954,11700
PR06-01-23F03,0.009096,12900
PR06-01-23F03,0.015598,14100
PR06-01-23F03,0.014978,15300
PR06-01-23F03,0.014597,16500
PR06-01-23F03,0.014119,17700
PR06-01-23F03,0.012828,18960
PR06-01-23F03,0.012892,20160
PR06-01-23F03,0.012752,21360
PR06-01-23F03,0.013115,22560
PR06-01-23F03,0.015168,23760
PR06-01-23F03,0.013125,24960
PR06-01-23F03,0.017416,26160
PR06-01-23F03,0.017291,27360
PR06-01-23F03,0.018122,28620
PR06-01-23F03,0.016517,29820
PR06-01-23F03,0.019647,31020
PR06-01-23F03,0.018964,32220
PR06-01-23F03,0.017711,33420
PR06-01-23F03,0.015677,34620
PR06-01-23F03,0.017457,35820
PR06-01-23F03,0.026448,37080
PR06-01-23F03,0.021702,38280
PR06-01-23F03,0.029131,39960
PR06-01-23F03,0.024635,41160
PR06-01-23F03,0.024738,42360
PR06-01-23F03,0.023492,43560
PR06-01-23F03,0.024819,44760
PR06-01-23F03,0.031728,45960
PR06-01-23F03,0.039445,47160
PR06-01-23F03,0.039007,48360
PR06-01-23F03,0.039102,49560
PR06-01-23F03,0.042628,50760
PR06-01-23F03,0.046949,52020
PR06-01-23F03,0.067918,53220
PR06-01-23F03,0.049998,54420
PR06-01-23F03,0.046832,55620
PR06-01-23F03,0.054115,56880
PR06-01-23F03,0.068935,59100
PR06-01-23F03,0.07666,60300
PR06-01-23F03,0.083503,61560
PR06-01-23F03,0.087607,62760
PR06-01-23F03,0.070696,63960
PR06-01-23F03,0.069655,65880
PR06-01-23F03,0.072238,67080
PR06-01-23F03,0.108149,68280
PR06-01-23F03,0.134282,69480
PR06-01-23F03,0.162689,70740
PR06-01-23F03,0.134915,71940
PR06-01-23F03,0.157152,73140
PR06-01-23F03,0.177102,74340
PR06-01-23F03,0.192538,75540
PR06-01-23F03,0.22002,76740
PR06-01-23F03,0.233988,77940
PR06-01-23F03,0.320705,79140
PR06-01-23F03,0.318363,80340
PR06-01-23F03,0.223212,81600
PR06-01-23F03,0.279987,86820
PR06-01-23F03,0.272366,88020
PR06-01-23F03,0.301741,89220
PR06-01-23F03,0.310524,90420
PR06-01-23F03,0.332969,91680
PR06-01-23F03,0.341184,92880
PR06-01-23F03,0.365141,94080
PR06-01-23F03,0.38674,95280
PR06-01-23F03,0.412549,96480
PR06-01-23F03,0.440759,97680
PR06-01-23F03,0.422666,98880
PR06-01-23F03,0.439039,100080
PR06-01-23F03,0.458628,101280
PR06-01-23F03,0.459961,102480
PR06-01-23F03,0.510119,103680
PR06-01-23F03,0.486127,104940
PR06-01-23F03,0.484472,106140
PR06-01-23F03,0.534165,107340
PR06-01-23F03,0.548339,108540
PR06-01-23F03,0.563297,109740
PR06-01-23F03,0.57978,110940
PR06-01-23F03,0.63115,112140
PR06-01-23F03,0.620319,113340
PR06-01-23F03,0.651923,114600
PR06-01-23F03,0.650259,115800
PR06-01-23F03,0.651452,117000
PR06-01-23F03,0.640885,118200
PR06-01-23F03,0.641787,119400
PR06-01-23F03,0.641501,120600
PR06-01-23F03,0.649104,121800
PR06-01-23F03,0.659648,123060
PR06-01-23F03,0.673129,124260
PR06-01-23F03,0.685339,125460
PR06-01-23F03,0.701861,126660
PR06-01-23F03,0.720136,127860
PR06-01-23F03,0.727832,129060
PR06-01-23F03,0.734694,130260
PR06-01-23F03,0.72611,131520
PR06-01-23F03,0.714956,133320
PR06-01-23F03,0.705876,134520
PR06-01-23F03,0.704245,135720
PR06-01-23F03,0.699009,138360
PR06-01-23F03,0.699929,139620
PR06-01-23F03,0.696788,140820
PR06-01-23F03,0.696596,142020
PR06-01-23F03,0.694717,143220
PR06-01-23F03,0.689794,144420
PR06-01-23F03,0.688986,145620
PR06-01-23F03,0.685894,146880
PR06-01-23F03,0.682242,148080
PR06-01-23F03,0.679099,149280
PR06-01-23F03,0.675677,150480
PR06-01-23F03,0.670246,151680
PR06-01-23F03,0.6675,152940
PR06-01-23F03,0.655644,154140
PR06-01-23F03,0.663836,155340
PR06-01-23F03,0.65194,156540
PR06-01-23F03,0.653743,157740
PR06-01-23F03,0.64409400000000006,158940
PR06-01-23F03,0.639086,160140
PR06-01-23F03,0.638647,161340
PR06-01-23F03,0.629923,162540
PR06-01-23F03,0.627879,163740
PR06-01-23F03,0.615187,164940
PR06-01-23F03,0.613185,166140
PR06-01-23F03,0.608012,167340
PR06-01-23F03,0.60186,168600
PR06-01-23F03,0.597239,169800
PR06-01-23F03,0.594204,171000
PR06-01-23F03,0.585953,172200
PR06-01-23F03,0.579765,173460
PR06-01-23F03,0.568439,174660
PR06-01-23F03,0.563278,175860
PR06-01-23F03,0.558835,177060
PR06-01-23F03,0.563289,178260
PR06-01-23F03,0.547603,179460
PR06-01-23F03,0.545665,180660
PR06-01-23F03,0.537916,181920
PR06-01-23F03,0.547816,183120
PR06-01-23F03,0.548416,184320
PR06-01-23F03,0.551492,185520
PR06-01-23F03,0.541426,186720
PR06-01-23F03,0.537165,187920
PR06-01-23F03,0.530379,189360
PR06-01-23F03,0.501782,190560
PR06-01-23F03,0.521891,191760
PR06-01-23F03,0.521116,193020
PR06-01-23F03,0.517966,194220
PR06-01-23F03,0.529115,195420
PR06-01-23F03,0.522688,196620
PR06-01-23F03,0.509388,197820
PR06-01-23F03,0.532288,199020
PR06-01-23F03,0.5279,200280
PR06-01-23F03,0.518877,201480
PR06-01-23F03,0.515729,202680
PR06-01-23F03,0.516272,203880
PR06-01-23F03,0.514342,205080
PR06-01-23F03,0.513947,206280
PR06-01-23F03,0.511983,207540
PR06-01-23F03,0.509857,208740
PR06-01-23F03,0.509576,209940
PR06-01-23F03,0.506342,211140
PR06-01-23F03,0.504604,212340
PR06-01-23F03,0.503116,213540
PR06-01-23F03,0.503368,214740
PR06-01-23F03,0.499972,215940
PR06-01-23F03,0.498557,217140
PR06-01-23F03,0.49707,218340
PR06-01-23F03,0.493946,219600
PR06-01-23F03,0.491974,220800
PR06-01-23F03,0.490153,222000
PR06-01-23F03,0.489462,223200
PR06-01-23F03,0.488901,224640
PR06-01-23F03,0.484499,225840
PR06-01-23F03,0.480622,227040
PR06-01-23F03,0.482299,228240
PR06-01-23F03,0.47879,229500
PR06-01-23F03,0.481397,230700
PR06-01-23F03,0.472573,231900
PR06-01-23F03,0.474806,233100
PR06-01-23F03,0.4967,234300
PR06-01-23F03,0.4744,235500
PR06-01-23F03,0.474527,236700
PR06-01-23F03,0.470341,237900
PR06-01-23F03,0.472536,239100
PR06-01-23F03,0.466417,240300
PR06-01-23F03,0.469957,241500
PR06-01-23F03,0.467436,242760
PR06-01-23F03,0.464937,244020
PR06-01-23F03,0.463875,245220
PR06-01-23F03,0.471164,246420
PR06-01-23F03,0.468642,247620
PR06-01-23F03,0.462217,248820
PR06-01-23F03,0.460433,250020
PR06-01-23F03,0.458118,251220
PR06-01-23F03,0.455627,252420
PR06-01-23F03,0.453878,253620
PR06-01-23F03,0.453025,254820
PR06-01-23F03,0.468425,256020
PR06-01-23F03,0.453647,257280
PR06-01-23F03,0.457353,258480
PR06-01-23F03,0.445756,259680
PR06-01-23F03,0.437806,260880
PR06-01-23F03,0.446468,262080
PR06-01-23F03,0.461856,263340
PR06-01-23F03,0.45997,264540
PR06-01-23F03,0.45037,265740
PR06-01-23F03,0.453571,266940
PR06-01-23F03,0.44966,268140
PR06-01-23F03,0.43919,269340
PR06-01-23F03,0.45875,270540
PR06-01-23F03,0.454826,272580
PR06-01-23F03,0.444336,273780
PR06-01-23F03,0.469513,274980
PR06-01-23F03,0.442501,276180
PR06-01-23F03,0.435528,277380
PR06-01-23F03,0.020658,292380
PR06-01-23F03,0.025868,293580
PR06-01-23F03,0.023491,294780
PR06-01-23F03,0.031488,295980
PR06-01-23F03,0.05044,297180
PR06-01-23F03,0.079731,298380
PR06-01-23F03,0.114775,299580
PR06-01-23F03,0.134088,300840
PR06-01-23F03,0.176237,302040
PR06-01-23F03,0.259359,303240
PR06-01-23F03,0.322356,304440
PR06-01-23F03,0.39253,305640
PR06-01-23F03,0.45946,306840
PR06-01-23F03,0.483627,308040
PR06-01-23F03,0.449201,309240
PR06-01-23F03,0.4832,310440
PR06-01-23F03,0.527936,311640
PR06-01-23F03,0.539297,312900
PR06-01-23F03,0.543157,314100
PR06-01-23F03,0.538969,315300
PR06-01-23F03,0.562202,316500
PR06-01-23F03,0.585299,317700
PR06-01-23F03,0.589837,318900
PR06-01-23F03,0.578552,320160
PR06-01-23F03,0.568835,321360
PR06-01-23F03,0.554683,322560
PR06-01-23F03,0.561414,323760
PR06-01-23F03,0.556177,324960
PR06-01-23F03,0.546786,326160
PR06-01-23F03,0.553401,327360
PR06-01-23F03,0.567379,328560
PR06-01-23F03,0.57252,329760
PR06-01-23F03,0.569887,330960
PR06-01-23F03,0.56556,332160
PR06-01-23F03,0.563232,333360
PR06-01-23F03,0.561545,334620
PR06-01-23F03,0.557489,335820
PR06-01-23F03,0.563554,337020
PR06-01-23F03,0.568426,338220
PR06-01-23F03,0.561622,339420
PR06-01-23F03,0.559112,340620
PR06-01-23F03,0.568704,341820
PR06-01-23F03,0.571153,343080
PR06-01-23F03,0.021296,372300
PR06-01-23F03,0.059123,373500
PR06-01-23F03,0.090084,374700
PR06-01-23F03,0.125771,375900
PR06-01-23F03,0.213074,377100
PR06-01-23F03,0.302169,378300
PR06-01-23F03,0.420904,379500
PR06-01-23F03,0.475465,380700
PR06-01-23F03,0.543495,381900
PR06-01-23F03,0.635735,383160
PR06-01-23F03,0.710094,384360
PR06-01-23F03,0.765579,385560
PR06-01-23F03,0.807123,386760
PR06-01-23F03,0.853573,387960
PR06-01-23F03,0.871789,389160
PR06-01-23F03,0.917353,390360
PR06-01-23F03,0.935201,391560
PR06-01-23F03,0.948754,392760
PR06-01-23F03,0.964771,393960
PR06-01-23F03,0.993401,395220
PR06-01-23F03,0.999944,396480
PR06-01-23F03,1.02965,397680
PR06-01-23F03,1.04098,398880
PR06-01-23F03,1.05082,400080
PR06-01-23F03,1.04829,401340
PR06-01-23F03,1.0665,402540
PR06-01-23F03,1.07425,403740
PR06-01-23F03,1.05492,404940
PR06-01-23F03,1.05235,406140
PR06-01-23F03,1.05535,407340
PR06-01-23F03,1.04203,408540
PR06-01-23F03,1.04599,409740
PR06-01-23F03,1.04802,410940
PR06-01-23F03,1.04623,412140
PR06-01-23F03,1.06401,413340
PR06-01-23F03,1.06305,414540
PR06-01-23F03,1.06487,415740
PR06-01-23F03,1.0539,417000
PR06-01-23F03,1.06609,418200
PR06-01-23F03,1.03334,419520
PR06-01-23F03,1.04521,420720
PR06-01-23F03,1.05454,421920
